Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases,Customer Segment,Device Used,Delivery Delay (Days),Customer Satisfaction Comment
15416,20,F,Shoes ,Fashion,561,Nigeria,m,Blue,Summer,1.6,Active,Standard,,WELCOME,31,Card,Medium,,Mobile,8,Late delivery
15417,39,Female,,Accessories,541,,,red,Summer,2.9,Inactive,Same Day,TRUE,PROMO10,6,Card,High,VIP,Mobile,8,Good
15418,43,Female,Headset,Accessories,8,,m,White,Summer,1.5,,Same Day,,PROMO10,3,Card,Very High,Churn Risk,Desktop,14,Good
15419,58,Male,Shoes,,1416,Germany,M,Green,Harmattan,2.2,Yes,Same Day,,NONE,14,card,Low,,mobile,13,Bad
15420,32,M,Bag,Electronics,234,India,L,Green,Harmattan,4.6,Yes,Pickup,,SALE20,5,Cash,Medium,Churn Risk,Mobile,0,
15421,52,F,Phone,,950,Canada,XL,Red,Autumn,3.2,,Pickup,FALSE,,25,Cash,Very High,New,Desktop,13,
15422,35,F,Bag,Accessories,1470,USA,XL,Blue,Winter,3.1,No,Pickup,TRUE,,39,Card,High,VIP,Tablet,0,Bad
15423,18,Other,Bag,Fashion,1477,France,S,White,Winter,4.2,Active,Same Day,FALSE,WELCOME,44,Card,Medium,Churn Risk,Mobile,1,Good
15424,52,Female,Shoes,Accessories,898,USA,XXL,White,Autumn,3.8,Yes,Pickup,Yes,PROMO10,19,card,Medium,Returning,Desktop,1,
15425,41,Female,Shoes ,Electronics,1902,India,M,Red,Harmattan,2.5,No,Same Day,TRUE,,31,,,Churn Risk,Tablet,14,Excellent
15426,30,Male,shirt,Clothing,199,Canada,S,Green,Harmattan,1.5,No,Express,FALSE,PROMO10,20,Cash,,Churn Risk,Mobile,12,Excellent
15427,66,Male,Phone,Gadgets,160,Canada,m,,Harmattan,4.0,Yes,Standard,Yes,PROMO10,23,Card,Very High,,Tablet,3,Excellent
15428,63,Male,Shoes,Electronics,114,USA,XL,,Summer,1.4,Inactive,,No,,4,Cash,Very High,Churn Risk,mobile,4,Late delivery
15429,23,Other,Shoes,Electronics,1487,,S,Blue,Autumn,2.2,,Express,Yes,SALE20,44,Crypto,Medium,VIP,Mobile,14,
15430,28,M,shirt,Electronics,1705,UK,m,Green,Harmattan,4.1,Yes,,Yes,PROMO10,23,Crypto,Medium,New,Mobile,4,Will buy again
15431,63,Male,Shoes,Fashion,1926,France,XL,Red,Autumn,3.8,Active,Standard,TRUE,WELCOME,30,Card,Low,Churn Risk,Mobile,8,
15432,18,Male,shirt,Clothing,1357,,XL,Blue,Winter,4.4,No,Standard,TRUE,PROMO10,44,card,Medium,Returning,Desktop,13,Good
15433,16,,Bag,Electronics,1025,China,L,Red,Summer,3.4,,,TRUE,,46,Cash,,New,,2,Late delivery
15434,24,Male,Bag,Clothing,65,,S,Red,,3.5,No,Pickup,No,PROMO10,9,Cash,,Returning,Desktop,-2,
15435,46,Other,Laptop,,1749,India,XL,,,3.0,Yes,Express,Yes,NONE,45,Cash,Medium,VIP,Desktop,14,Will buy again
15436,56,F,Phone,Electronics,641,,M,White,Winter,2.2,Yes,Standard,,NONE,21,Card,Very High,VIP,,6,Bad
15437,69,M,Watch,Fashion,1847,,XL,Green,Autumn,2.9,Yes,Express,No,SALE20,6,Cash,Medium,,Tablet,0,Will buy again
15438,41,F,Watch,Electronics,1827,Germany,,Red,Winter,1.5,Active,Express,FALSE,PROMO10,16,Card,Low,VIP,Desktop,4,Late delivery
15439,32,,,,601,India,,red,Spring,5.0,,,Yes,SALE20,26,Transfer,Medium,Churn Risk,Mobile,14,
15440,49,Female,shirt,Accessories,725,Germany,,Red,,2.4,Yes,Express,,SALE20,38,card,,,mobile,-1,
15441,24,Female,Shoes,Fashion,1774,Nigeria,L,red,Autumn,4.4,No,Same Day,,NONE,44,,High,Churn Risk,,0,Excellent
15442,66,Male,shirt,Electronics,1493,India,S,Blue,Autumn,4.6,Active,Same Day,TRUE,NONE,24,Card,Low,Returning,Tablet,7,Good
15443,28,,Laptop,Electronics,1071,,XL,Blue,Autumn,1.1,Active,Standard,Yes,PROMO10,40,card,,New,mobile,11,
15444,20,F,Headset,Electronics,991,Germany,XXL,Green,Harmattan,3.4,Inactive,Pickup,,SALE20,22,Transfer,High,Returning,Mobile,5,
15445,56,Other,Watch,Accessories,288,Canada,XXL,Green,Summer,4.4,Yes,,Yes,,38,Transfer,Very High,VIP,Desktop,11,
15446,28,M,shirt,Accessories,767,Germany,XL,red,,2.7,Active,Standard,No,WELCOME,49,Transfer,,Returning,Desktop,6,Bad
15447,16,F,Shirt,Electronics,1195,Canada,S,,Summer,1.2,Active,Express,FALSE,SALE20,35,Cash,Very High,Churn Risk,mobile,12,Will buy again
15448,40,,Shirt,Accessories,1733,,m,Green,Harmattan,2.5,,Same Day,No,SALE20,46,Transfer,Very High,New,Tablet,-2,Late delivery
15449,62,,Headset,Electronics,1428,China,L,,Winter,2.1,,Standard,No,SALE20,35,Crypto,Very High,VIP,Desktop,14,Excellent
15450,19,F,shirt,Accessories,583,Germany,M,red,,4.5,Yes,Express,,SALE20,28,card,Medium,New,Tablet,11,Good
15451,51,M,Phone,Clothing,723,Germany,m,,Harmattan,3.7,No,,No,PROMO10,43,,High,,Mobile,13,
15452,67,F,Headset,,840,Germany,S,red,,2.0,No,,No,NONE,23,,High,New,mobile,-1,Late delivery
15453,25,F,Shoes ,Electronics,552,India,,White,Spring,4.2,Active,Standard,No,NONE,4,card,Very High,,mobile,8,Late delivery
15454,43,M,Shoes ,,387,India,L,White,Autumn,3.0,No,Standard,FALSE,,46,,Low,New,mobile,10,Excellent
15455,21,Other,Laptop,Electronics,802,UK,,Red,Harmattan,4.5,Inactive,,FALSE,NONE,26,Transfer,,Returning,Tablet,4,Late delivery
15456,42,,,Gadgets,353,Nigeria,XL,Blue,Summer,4.2,Inactive,Same Day,Yes,,42,,Low,Returning,Desktop,3,Excellent
15457,27,M,Headset,Gadgets,795,China,M,,Winter,3.7,,Same Day,No,WELCOME,47,card,,,mobile,-1,Good
15458,67,Male,Shoes,Fashion,451,Canada,S,White,,1.5,Inactive,Standard,Yes,NONE,27,,High,New,,14,Bad
15459,63,Male,Laptop,Clothing,1993,Canada,XL,Black,,3.4,Active,Express,No,WELCOME,42,Cash,High,,Desktop,2,Bad
15460,18,Male,Phone,Clothing,1715,,M,Green,Summer,3.5,Yes,Pickup,,WELCOME,33,,High,VIP,,-1,
15461,61,Male,,Fashion,1551,India,XL,Blue,,4.3,Yes,,Yes,SALE20,6,Cash,Medium,Churn Risk,,-1,Will buy again
15462,48,Female,Headset,Gadgets,892,India,XXL,red,Harmattan,1.7,Inactive,Same Day,TRUE,,8,Transfer,High,,mobile,-2,
15463,25,Other,Watch,Fashion,1559,China,m,Red,Harmattan,3.4,,Pickup,,PROMO10,7,Crypto,Low,New,Tablet,7,Excellent
15464,46,Female,Laptop,Gadgets,1218,Nigeria,XXL,Blue,Harmattan,4.3,Active,Express,FALSE,,47,Card,,,Mobile,10,Excellent
15465,30,F,Bag,Electronics,76,,L,Blue,Harmattan,1.1,,Same Day,No,,3,Cash,Medium,New,Tablet,13,Will buy again
15466,22,F,Watch,,303,Nigeria,M,Red,Spring,3.5,No,Standard,TRUE,,11,Cash,Very High,,,2,
15467,51,M,,Fashion,1103,Germany,XXL,White,Harmattan,4.3,Inactive,Same Day,FALSE,PROMO10,32,Transfer,High,New,Mobile,3,
15468,29,Male,Phone,Accessories,1921,,,Black,,2.8,Yes,Standard,No,NONE,7,Card,High,VIP,,0,Late delivery
15469,63,M,Bag,,653,UK,XL,red,Spring,1.8,No,Standard,No,PROMO10,3,Cash,High,Churn Risk,Mobile,3,Excellent
15470,29,F,Laptop,Gadgets,754,USA,L,White,,4.1,,,No,PROMO10,33,Transfer,Very High,Returning,mobile,12,Bad
15471,18,Male,Shirt,Electronics,285,USA,XXL,red,,1.4,No,Express,FALSE,PROMO10,33,card,Low,,Mobile,11,Excellent
15472,64,,shirt,Accessories,989,India,,Green,Summer,3.1,Inactive,Standard,Yes,WELCOME,44,Cash,Medium,New,Mobile,11,
15473,68,Other,Headset,Accessories,466,Germany,L,red,Autumn,1.0,Active,Same Day,TRUE,WELCOME,46,Transfer,Low,VIP,Tablet,4,
15474,61,F,,Clothing,291,China,m,Black,Summer,2.9,,Standard,Yes,SALE20,40,Card,High,Churn Risk,Desktop,2,Bad
15475,65,,Bag,Gadgets,657,Germany,M,Black,,4.6,Yes,Same Day,Yes,,16,Transfer,,Churn Risk,Mobile,9,Excellent
15476,18,M,Shoes ,Electronics,837,USA,XXL,White,Autumn,4.7,Inactive,,Yes,,25,Cash,,VIP,Tablet,8,Bad
15477,37,,Shoes ,Gadgets,674,India,XXL,White,,1.7,,Express,Yes,NONE,26,Cash,Low,VIP,Mobile,4,Will buy again
15478,34,M,Shoes,Electronics,205,India,S,Green,Harmattan,3.5,No,Pickup,FALSE,NONE,38,Cash,,Churn Risk,Mobile,13,Late delivery
15479,50,F,Phone,,1516,USA,,Green,Harmattan,1.2,No,Same Day,,PROMO10,16,Card,Medium,Returning,mobile,-1,Excellent
15480,27,Female,Phone,Gadgets,545,France,S,red,,3.7,Yes,Pickup,Yes,WELCOME,0,Transfer,Medium,VIP,Desktop,8,Late delivery
15481,69,Other,Bag,,99,Germany,M,Blue,,4.1,Yes,Same Day,TRUE,SALE20,34,,,VIP,,10,
15482,20,,Shirt,Accessories,1302,Canada,,Red,Autumn,2.8,Yes,Standard,No,NONE,48,Card,Medium,Churn Risk,,0,Good
15483,25,,Shoes,Clothing,135,China,M,White,Harmattan,2.7,Active,Pickup,,PROMO10,23,Transfer,Medium,New,mobile,5,
15484,56,F,Laptop,,1787,China,m,red,,3.2,Yes,,No,WELCOME,3,Transfer,High,VIP,,1,Will buy again
15485,48,F,,Fashion,1575,Germany,m,Red,Winter,2.2,Yes,Express,TRUE,WELCOME,24,Cash,,Churn Risk,,9,Bad
15486,28,M,Shirt,Gadgets,966,Canada,,White,Summer,2.9,Yes,Pickup,,,7,card,Very High,Churn Risk,,10,Excellent
15487,50,Male,Phone,Accessories,1160,,S,,Spring,4.5,Yes,Standard,,SALE20,39,,High,Churn Risk,Tablet,14,
15488,66,Male,,Fashion,1325,Germany,XXL,,,1.4,No,Same Day,TRUE,NONE,30,Cash,High,,mobile,7,Excellent
15489,47,Male,Shirt,,1363,Canada,m,Black,Summer,3.2,,,Yes,SALE20,2,Card,,Returning,Desktop,9,
15490,26,M,Shoes,Fashion,118,USA,L,red,Harmattan,2.3,Yes,Standard,FALSE,,17,Card,Very High,New,,2,Bad
15491,63,Male,,Fashion,469,France,,Green,Harmattan,4.0,Active,Standard,TRUE,NONE,21,Cash,High,,mobile,6,Excellent
15492,53,F,,,1118,Germany,M,Black,Winter,2.3,No,,FALSE,NONE,4,Crypto,Medium,New,Desktop,0,Good
15493,39,Female,,Accessories,1251,France,S,White,Harmattan,4.2,No,Standard,No,NONE,14,Cash,Very High,Churn Risk,Tablet,0,Good
15494,50,Female,,,802,Nigeria,L,red,Autumn,2.6,Active,Standard,Yes,PROMO10,49,Transfer,Low,Returning,Mobile,-1,
15495,34,Female,shirt,Electronics,603,France,S,Green,Winter,3.5,Inactive,Same Day,No,SALE20,22,Crypto,,Returning,Tablet,3,
15496,21,Male,Shirt,Fashion,1250,Germany,XL,Blue,Harmattan,3.8,,Pickup,Yes,SALE20,9,card,Low,Returning,,10,Excellent
15497,55,Female,,Clothing,1295,India,XXL,,Spring,2.3,,Standard,,NONE,22,Card,Very High,Churn Risk,,7,
15498,69,,Laptop,Electronics,1573,Nigeria,L,Green,Spring,2.7,Yes,Same Day,Yes,,38,card,Very High,Churn Risk,,-1,Late delivery
15499,60,Male,Bag,Accessories,1322,UK,S,Green,,4.4,Yes,Express,TRUE,PROMO10,33,,,New,,7,
15500,59,,Shoes,Fashion,1266,USA,L,red,Autumn,2.8,Yes,Pickup,,NONE,12,Transfer,Medium,New,,-1,
15501,57,F,Shoes ,Accessories,1545,France,m,White,Winter,2.9,No,Pickup,Yes,WELCOME,4,Cash,,New,,2,
15502,50,,Shirt,Accessories,703,Nigeria,XL,Red,Autumn,3.3,Yes,Standard,FALSE,SALE20,11,Card,High,Churn Risk,Mobile,12,Will buy again
15503,19,F,Shoes ,Fashion,252,UK,,Green,Harmattan,4.1,No,Same Day,TRUE,SALE20,44,Card,Very High,Returning,Desktop,-2,Will buy again
15504,48,M,Shoes,Accessories,615,Canada,XL,White,,1.3,Active,Same Day,FALSE,PROMO10,20,card,,,Desktop,-1,Good
15505,28,M,Watch,Clothing,567,France,XXL,red,Summer,3.4,No,Express,,NONE,34,Cash,High,Returning,mobile,8,Late delivery
15506,51,,Laptop,Clothing,1605,Germany,S,Green,Harmattan,4.5,No,Pickup,Yes,PROMO10,12,Card,Very High,,Mobile,5,Late delivery
15507,69,Other,Bag,Gadgets,1224,Germany,S,White,Summer,2.3,,,,PROMO10,15,Cash,High,Churn Risk,,5,
15508,58,F,Shoes,Fashion,574,Germany,m,Black,,3.7,Active,Express,,SALE20,37,Cash,Medium,VIP,Mobile,13,Bad
15509,34,Male,,Fashion,180,Nigeria,m,,Autumn,2.0,Inactive,Standard,FALSE,WELCOME,31,card,,Returning,Tablet,0,Bad
15510,58,Other,Shoes,Fashion,1214,China,S,red,Harmattan,1.4,Yes,,No,WELCOME,46,Cash,,Churn Risk,mobile,3,Late delivery
15511,27,F,Headset,Gadgets,490,USA,M,,Winter,1.7,Active,Standard,,PROMO10,27,Cash,Very High,Churn Risk,,2,Bad
15512,26,Male,Watch,,681,France,,White,Autumn,3.9,Inactive,Standard,FALSE,,4,Cash,High,Returning,Mobile,6,Will buy again
15513,21,F,Bag,Clothing,139,India,,Black,Summer,3.4,No,Same Day,FALSE,WELCOME,44,Transfer,High,New,mobile,6,Late delivery
15514,27,F,Shirt,Clothing,1027,Canada,XXL,Black,Summer,1.8,Inactive,Standard,,NONE,14,,Very High,VIP,Desktop,10,Bad
15515,42,Male,,Fashion,576,China,XL,Red,Summer,1.1,,Pickup,TRUE,NONE,14,Cash,High,Returning,Mobile,-2,Late delivery
15516,56,F,Bag,Accessories,1343,Nigeria,,,Spring,4.3,No,Pickup,FALSE,NONE,42,Card,Very High,VIP,Mobile,9,
15517,40,F,Shoes ,Electronics,1422,,XXL,Black,Spring,3.8,,Same Day,FALSE,,36,card,Very High,Churn Risk,mobile,13,
15518,57,F,Headset,Electronics,805,Canada,M,White,Autumn,2.8,Active,Standard,Yes,PROMO10,19,Transfer,Medium,Churn Risk,Mobile,4,Bad
15519,18,M,Headset,Fashion,695,,S,Red,Summer,1.8,,Same Day,Yes,PROMO10,42,card,High,,Mobile,-1,
15520,18,Female,Phone,Fashion,127,USA,XL,,Summer,4.9,Inactive,Same Day,TRUE,,13,,Very High,Churn Risk,Tablet,7,Late delivery
15521,35,F,,Clothing,1874,China,S,Red,Spring,2.5,No,Standard,FALSE,,26,card,High,VIP,Tablet,3,
15522,43,Male,Bag,Clothing,936,Germany,M,Red,Harmattan,4.7,No,Express,,PROMO10,33,card,Very High,,,14,
15523,38,,Shoes,Accessories,1395,India,M,,,1.9,No,Pickup,TRUE,SALE20,43,Transfer,Very High,Returning,,12,
15524,63,F,Shoes,Clothing,810,Germany,,Black,Summer,4.5,Inactive,,FALSE,SALE20,15,card,Medium,,mobile,12,
15525,18,M,Watch,Electronics,1272,France,S,White,Harmattan,3.2,Inactive,,No,WELCOME,5,card,,Churn Risk,Desktop,1,Good
15526,57,M,Laptop,Electronics,1851,India,S,Green,Summer,4.8,,Same Day,Yes,PROMO10,34,Crypto,,Churn Risk,Desktop,14,
15527,39,,Headset,Clothing,1442,,L,,Winter,1.5,No,Express,,PROMO10,38,Transfer,Low,VIP,mobile,8,Bad
15528,58,F,,Electronics,1822,France,XL,Green,Harmattan,5.0,,Standard,FALSE,SALE20,34,card,Medium,,Tablet,6,Excellent
15529,55,Other,,,355,Nigeria,XL,Red,,1.8,No,Same Day,FALSE,SALE20,2,,High,New,mobile,1,Late delivery
15530,21,,,Electronics,1838,Nigeria,XXL,Blue,Spring,1.4,No,Standard,TRUE,NONE,32,,,VIP,mobile,2,
15531,35,Female,Shoes,Electronics,435,Nigeria,m,,Winter,3.3,Active,Pickup,No,SALE20,23,Cash,Medium,New,Desktop,-2,
15532,26,Male,Watch,Electronics,1943,Germany,XXL,red,Harmattan,3.7,Active,Same Day,FALSE,,0,Cash,Medium,VIP,Tablet,8,
15533,47,Male,Headset,Gadgets,1900,France,m,red,Winter,2.5,No,Pickup,No,,43,Crypto,Medium,Returning,,9,Bad
15534,42,Male,Shoes,Fashion,593,France,M,Green,Spring,3.8,Active,,FALSE,PROMO10,18,Crypto,Low,Churn Risk,Desktop,3,Bad
15535,36,Male,Shirt,Accessories,1115,,m,White,,4.8,Yes,Same Day,Yes,SALE20,23,Cash,Low,Churn Risk,mobile,3,Will buy again
15536,59,M,shirt,Gadgets,983,Nigeria,XL,Red,Spring,4.2,No,Express,FALSE,PROMO10,42,card,,Returning,Mobile,0,
15537,63,Female,shirt,Accessories,1620,UK,M,Blue,Winter,4.5,No,Express,FALSE,,10,Crypto,Very High,Returning,Tablet,13,Excellent
15538,65,F,Watch,Gadgets,1437,Canada,S,,Winter,4.6,,Same Day,,WELCOME,43,Crypto,Low,New,Tablet,3,Bad
15539,28,F,Laptop,Gadgets,1409,,XL,White,Spring,2.2,Yes,Same Day,,NONE,46,Cash,,New,mobile,14,Will buy again
15540,37,Other,Headset,Accessories,1502,Nigeria,,red,Winter,3.8,Yes,Same Day,Yes,WELCOME,49,Crypto,Low,Returning,Mobile,0,Will buy again
15541,50,F,Phone,Fashion,1921,China,M,Blue,Summer,4.0,Yes,Express,No,NONE,16,Crypto,Low,VIP,Tablet,3,Excellent
15542,62,Female,Bag,Clothing,89,UK,,,,1.5,No,Standard,,WELCOME,31,card,High,New,Desktop,8,Bad
15543,37,F,Laptop,Gadgets,790,China,L,Green,,2.9,Yes,Pickup,FALSE,WELCOME,25,Card,,VIP,mobile,13,
15544,43,M,Shirt,Fashion,1805,USA,m,Blue,Autumn,3.6,Inactive,,FALSE,WELCOME,25,Crypto,High,Returning,Mobile,-2,
15545,36,,Watch,Clothing,1500,France,m,Black,Harmattan,2.2,Active,Express,TRUE,WELCOME,30,,Low,VIP,,10,Good
15546,61,F,Bag,Accessories,1651,USA,L,Black,Spring,3.6,Yes,Express,TRUE,NONE,41,,Medium,,Tablet,6,Excellent
15547,33,Male,Headset,Gadgets,364,India,XL,,,1.2,Yes,Standard,,NONE,36,Crypto,Very High,Returning,mobile,8,Good
15548,46,Male,Laptop,Clothing,1813,France,XL,Red,Autumn,3.4,Active,Same Day,,NONE,7,,Very High,New,,14,Late delivery
15549,61,,Shoes ,Fashion,1890,India,,,,1.4,,,FALSE,,8,Transfer,Medium,Churn Risk,Mobile,6,Bad
15550,52,Male,Shoes,Clothing,1028,,XXL,red,Summer,3.7,Inactive,Pickup,FALSE,,17,,Very High,New,Tablet,4,Late delivery
15551,36,Male,shirt,Accessories,1928,,m,,Spring,3.6,,Express,No,WELCOME,26,Crypto,Low,Returning,Desktop,0,Late delivery
15552,29,M,Bag,Clothing,315,France,XL,Black,Autumn,3.5,Active,,,WELCOME,4,Cash,Very High,New,Mobile,12,
15553,40,M,Bag,Electronics,314,China,XXL,Blue,Autumn,2.0,,,Yes,PROMO10,9,Cash,Medium,Returning,Tablet,3,Late delivery
15554,42,M,Phone,Gadgets,1952,France,m,Black,Summer,3.7,Active,Same Day,Yes,,16,,,,mobile,-2,
15555,55,F,,Fashion,1133,USA,L,red,,2.7,No,Same Day,FALSE,PROMO10,40,Crypto,Very High,Churn Risk,,11,Excellent
15556,38,,Shoes,,1027,Germany,L,Red,,3.1,,Standard,FALSE,NONE,44,Card,Low,Churn Risk,mobile,-1,Late delivery
15557,46,Male,Bag,Fashion,1452,Germany,L,Green,Harmattan,3.7,No,Pickup,FALSE,,5,card,Medium,Returning,,5,Will buy again
15558,62,Other,Laptop,Gadgets,781,Canada,,,,2.5,Inactive,Pickup,,SALE20,5,Cash,Medium,Churn Risk,Desktop,1,
15559,44,,Shirt,Gadgets,680,,S,Red,Winter,5.0,No,Standard,TRUE,,39,card,High,New,,12,Bad
15560,62,Other,Watch,Electronics,652,USA,XL,Red,Winter,1.2,,,No,NONE,45,Cash,Medium,,,5,
15561,45,Male,,Electronics,1218,India,L,,,3.9,Active,Standard,Yes,SALE20,4,card,,Churn Risk,mobile,6,
15562,66,Female,Laptop,Fashion,256,France,XXL,Blue,Spring,2.0,Active,Pickup,,NONE,2,Card,,Churn Risk,Tablet,14,
15563,41,,Shoes,,1242,UK,,red,Spring,4.9,Yes,Express,TRUE,WELCOME,36,card,,VIP,Tablet,9,
15564,35,F,Bag,Clothing,1501,India,XXL,red,Harmattan,3.1,Inactive,Standard,FALSE,,30,card,Very High,VIP,Desktop,4,
15565,53,Other,Headset,,1150,China,M,Blue,Summer,4.1,Inactive,Same Day,FALSE,WELCOME,18,Crypto,Low,Churn Risk,,0,Late delivery
15566,34,,Bag,Gadgets,821,Canada,M,White,Winter,1.8,,Standard,,,35,Transfer,High,New,Tablet,7,Excellent
15567,42,,Watch,Electronics,1354,China,S,red,Winter,4.5,,,,,42,,Low,VIP,Tablet,0,
15568,40,M,Watch,Electronics,222,France,XXL,Black,,4.9,No,Standard,No,,15,Cash,,Returning,,7,Good
15569,55,Female,Shoes,Electronics,174,Germany,m,Green,Winter,3.2,Active,Pickup,FALSE,SALE20,29,Crypto,Very High,New,,14,Late delivery
15570,53,M,Shirt,Clothing,1286,China,M,White,Summer,4.4,Active,,,PROMO10,29,Cash,,,Desktop,14,
15571,67,Female,,Fashion,675,France,XL,Blue,Autumn,3.7,Active,Same Day,TRUE,PROMO10,36,card,Medium,Returning,Tablet,3,Late delivery
15572,38,Female,Watch,,80,China,XL,Green,,2.0,Active,Express,FALSE,PROMO10,15,Crypto,,New,Tablet,7,
15573,44,F,Shirt,Fashion,1815,France,XL,Blue,Summer,4.7,No,Pickup,FALSE,,35,Crypto,,Returning,,10,Bad
15574,30,,Shirt,Electronics,1661,Canada,,,Spring,4.1,No,Express,,SALE20,47,Transfer,Very High,,Tablet,7,Late delivery
15575,18,M,Laptop,Clothing,361,USA,XL,Black,Summer,4.6,Yes,Standard,Yes,PROMO10,37,Card,Medium,Returning,Tablet,-1,Bad
15576,25,M,Shoes ,Clothing,1268,UK,M,Red,Winter,2.5,Yes,Pickup,,,23,Transfer,High,,,3,
15577,30,Other,Watch,Fashion,361,India,,Green,,2.8,Yes,Express,FALSE,SALE20,7,Transfer,Very High,,Mobile,4,Will buy again
15578,31,,Shoes ,Gadgets,1605,France,S,Green,Summer,2.2,Inactive,Express,No,NONE,44,,Very High,Churn Risk,Mobile,2,Will buy again
15579,32,Male,Laptop,Electronics,1998,France,M,White,Winter,2.3,No,Pickup,FALSE,SALE20,0,,High,Churn Risk,Mobile,7,Late delivery
15580,34,Male,Bag,Clothing,960,,XL,Green,Winter,2.0,Yes,,FALSE,WELCOME,2,Cash,,Churn Risk,,0,Late delivery
15581,26,Other,Headset,Gadgets,322,Germany,L,,Autumn,3.9,No,,No,SALE20,11,Cash,Very High,VIP,Mobile,5,Good
15582,63,Female,Headset,Accessories,1728,,m,Green,Winter,2.5,,Pickup,TRUE,,43,card,,New,Tablet,12,Bad
15583,20,Other,Shirt,,1126,Nigeria,m,Blue,Harmattan,3.9,Yes,,FALSE,PROMO10,42,card,Low,Returning,mobile,-2,Excellent
15584,20,Other,Shoes,Electronics,788,UK,XL,Black,,3.7,Active,Pickup,Yes,NONE,49,Cash,,Returning,mobile,13,Excellent
15585,29,M,Shoes ,,109,Germany,S,White,Harmattan,3.2,Inactive,Pickup,FALSE,PROMO10,8,Cash,Medium,VIP,mobile,7,Bad
15586,65,Other,Bag,Accessories,651,India,XXL,Blue,Summer,3.7,Active,,FALSE,SALE20,40,,Very High,New,,9,
15587,41,Female,Watch,Fashion,849,Germany,XXL,White,Winter,3.2,,Express,No,WELCOME,28,card,Low,,Tablet,8,Late delivery
15588,23,Male,Headset,Fashion,200,Canada,XL,White,Spring,3.9,Yes,Same Day,No,WELCOME,27,Transfer,High,Churn Risk,,10,Good
15589,20,F,Shoes ,,1771,Germany,S,Black,Harmattan,2.3,Active,Pickup,TRUE,WELCOME,45,Card,Low,Returning,Tablet,8,
15590,22,,Watch,Fashion,995,Nigeria,M,Black,Harmattan,4.1,No,Same Day,FALSE,SALE20,3,Cash,,VIP,mobile,9,Late delivery
15591,31,Other,Headset,,718,Germany,,red,Winter,2.2,No,Express,TRUE,SALE20,44,,High,VIP,Desktop,2,
15592,29,,Phone,Clothing,912,,S,,Harmattan,4.9,No,Express,TRUE,SALE20,6,Card,Low,Returning,Mobile,10,Good
15593,52,Other,Bag,Clothing,998,UK,m,Red,Autumn,2.5,Inactive,Same Day,FALSE,NONE,8,Card,High,,mobile,-2,
15594,56,,Shirt,Gadgets,608,France,XL,Blue,Spring,1.1,Active,Pickup,No,,25,Crypto,,Returning,mobile,13,Will buy again
15595,19,M,Headset,Accessories,1929,,M,Black,Spring,2.9,Active,Standard,FALSE,PROMO10,1,Crypto,High,Returning,Desktop,2,Excellent
15596,51,M,Shoes ,Fashion,1376,France,XXL,White,Winter,4.8,Active,Express,FALSE,WELCOME,24,Cash,Very High,VIP,,12,
15597,63,,Shoes ,Fashion,51,France,XL,White,,3.5,No,Pickup,TRUE,NONE,1,,High,Churn Risk,Tablet,7,Will buy again
15598,32,Other,Bag,Clothing,1551,France,XXL,White,,1.4,Yes,Standard,,WELCOME,2,,,VIP,Tablet,13,Good
15599,62,Other,Shirt,Clothing,1190,India,XL,,Autumn,1.4,No,Standard,FALSE,WELCOME,14,Card,Very High,,,1,Late delivery
15600,51,Female,shirt,Clothing,1491,France,M,Blue,Winter,2.8,,Express,TRUE,,23,,Low,Returning,Tablet,10,Excellent
15601,21,Male,Watch,Electronics,567,China,S,red,Harmattan,1.9,Yes,,TRUE,,15,Cash,Very High,Returning,Tablet,11,Late delivery
15602,31,Male,,Accessories,521,USA,m,Green,Winter,3.4,Active,Express,TRUE,,46,Card,Very High,Churn Risk,Mobile,9,
15603,44,F,Bag,Accessories,308,China,m,Red,Autumn,4.7,Yes,Same Day,Yes,WELCOME,39,Card,High,VIP,,1,
15604,51,Male,Phone,Electronics,985,Canada,XXL,White,Harmattan,4.9,No,Express,No,SALE20,4,Crypto,Medium,VIP,Tablet,0,Bad
15605,53,F,Shoes,Fashion,803,USA,M,Red,Harmattan,4.7,Yes,Same Day,Yes,,37,,Very High,New,,6,
15606,52,M,Shirt,,428,,XXL,Green,Spring,2.2,,,Yes,PROMO10,0,Card,Medium,Churn Risk,Tablet,14,Good
15607,63,F,shirt,,395,Germany,,Red,Autumn,4.9,Yes,Express,No,NONE,36,card,,New,Tablet,1,Excellent
15608,63,F,,Gadgets,871,UK,L,Blue,Harmattan,2.2,Active,Standard,TRUE,,15,Crypto,,VIP,Tablet,-1,Bad
15609,25,Male,,Gadgets,1113,UK,M,Blue,Harmattan,3.5,,Express,FALSE,NONE,17,Transfer,High,Churn Risk,mobile,10,Bad
15610,56,Other,Bag,Fashion,300,,M,red,Harmattan,4.6,Active,,Yes,,6,Card,High,New,Tablet,-1,
15611,51,M,Shoes ,Gadgets,1993,Germany,S,red,Autumn,3.6,No,,No,PROMO10,20,,Medium,New,,10,
15612,44,Female,,Clothing,1426,India,S,White,Autumn,5.0,Yes,Express,TRUE,SALE20,29,Transfer,Medium,Returning,Mobile,13,Will buy again
