Customer_ID,Age,Gender,Item_Purchased,Category,Purchase_Amount_USD,Location,Size,Color,Season,Review_Rating,Subscription_Status,Shipping_Type,Discount_Applied,Promo_Code_Used,Previous_Purchases,Payment_Method,Frequency_of_Purchases,Customer_Segment,Device_Used,Delivery_Delay_Days,Customer_Satisfaction_Comment,Age_Group,Frequency
5360,20,Male,Shoes,Gadgets,1400.0,Canada,M,Blue,Winter,2.5,Yes,Express,Yes,WELCOME,3.0,Card,,Returning,,12.0,Late delivery,0-20,1
5361,51,,Headset,Gadgets,1329.0,Canada,XL,Green,Summer,4.4,No,Pickup,No,SALE20,30.0,Crypto,Low,New,mobile,8.0,Will buy again,41-60,1
5362,61,Female,Bag,,,Germany,,Red,Summer,3.7,Inactive,Standard,Yes,NONE,25.0,,Medium,Returning,,12.0,Will buy again,61-80,1
5363,57,Female,Watch,Clothing,1352.0,Nigeria,,Black,Spring,3.1,Active,,TRUE,NONE,48.0,,High,,mobile,13.0,Late delivery,61-80,1
5364,64,Male,Headset,Clothing,712.0,India,S,White,Harmattan,4.5,No,Pickup,Yes,SALE20,48.0,Transfer,Medium,Churn Risk,Mobile,0.0,,61-80,1
5365,57,M,Bag,Electronics,924.0,Canada,L,red,Summer,4.0,Active,Same Day,,NONE,2.0,Cash,High,New,Desktop,4.0,Will buy again,61-80,1
5366,54,Female,Shirt,,,Nigeria,XL,Blue,Summer,2.9,Active,Express,Yes,WELCOME,47.0,Transfer,Medium,Churn Risk,Desktop,5.0,,41-60,1
5367,31,Other,shirt,Fashion,40.0,Canada,M,,,4.0,Inactive,Standard,Yes,,11.0,Cash,Low,Returning,mobile,9.0,Excellent,21-40,1
5368,48,Other,shirt,Gadgets,1487.0,Canada,M,red,Autumn,4.5,Inactive,Pickup,TRUE,PROMO10,23.0,,High,Churn Risk,Mobile,-1.0,Excellent,41-60,1
5369,64,Male,Headset,Accessories,1258.0,Nigeria,XL,,Summer,1.6,Inactive,,TRUE,PROMO10,5.0,,Very High,New,Desktop,6.0,Good,61-80,1
5370,36,F,Phone,Clothing,1673.0,,L,White,Summer,1.8,,Pickup,,SALE20,25.0,Card,,New,mobile,11.0,Excellent,21-40,1
5371,24,Male,Laptop,Gadgets,1311.0,China,L,Blue,Summer,3.9,Active,Standard,TRUE,NONE,42.0,Card,High,Churn Risk,mobile,2.0,Bad,0-20,1
5372,21,Male,Laptop,Fashion,1193.0,,S,Red,Harmattan,1.7,,Pickup,Yes,,4.0,Cash,Low,,,11.0,Good,0-20,1
5373,66,M,Shoes,Accessories,1567.0,India,XL,White,Summer,1.7,No,Standard,FALSE,PROMO10,42.0,Card,Low,Churn Risk,Desktop,-1.0,Bad,61-80,1
5374,60,M,Laptop,Clothing,1635.0,Germany,,Blue,Spring,3.6,,,Yes,,13.0,Cash,Very High,New,Tablet,10.0,Late delivery,61-80,1
5375,50,,Headset,,,India,XXL,White,,3.1,Yes,Standard,FALSE,PROMO10,46.0,card,,Churn Risk,Desktop,14.0,Good,41-60,1
5376,54,F,Phone,Fashion,1203.0,USA,,Blue,Harmattan,4.0,Active,Express,No,,32.0,,Very High,,Desktop,5.0,,41-60,1
5377,37,F,shirt,Fashion,964.0,India,XL,Red,Autumn,2.3,Active,Standard,,NONE,31.0,Card,Medium,VIP,Desktop,13.0,Excellent,21-40,1
5378,56,F,Laptop,,,Canada,,Green,,3.4,,,TRUE,WELCOME,1.0,card,Medium,VIP,,0.0,,41-60,1
5379,69,F,Bag,Accessories,1104.0,Germany,L,,Summer,4.6,Active,Express,No,WELCOME,45.0,Card,High,Churn Risk,Tablet,6.0,Good,61-80,1
5380,20,F,Watch,Accessories,1468.0,India,,red,Harmattan,4.6,No,Standard,Yes,,6.0,Cash,Very High,Returning,Mobile,4.0,Good,0-20,1
5381,57,Male,Laptop,Clothing,1156.0,USA,m,Blue,,3.6,Inactive,Pickup,No,NONE,29.0,Transfer,,Churn Risk,mobile,2.0,Will buy again,61-80,1
5382,38,Male,Shirt,Accessories,516.0,Germany,L,Black,Harmattan,1.1,,Same Day,,WELCOME,3.0,Crypto,Medium,VIP,Tablet,13.0,Bad,21-40,1
5383,32,,Phone,Gadgets,762.0,USA,S,Green,,3.1,Active,Standard,,WELCOME,7.0,Transfer,Very High,Returning,,11.0,Good,21-40,1
5384,27,Other,Laptop,Accessories,1426.0,France,XL,White,,1.3,Inactive,Express,TRUE,WELCOME,22.0,Crypto,High,VIP,mobile,4.0,,0-20,1
5385,38,Other,Phone,,,China,M,red,Summer,5.0,Yes,Standard,TRUE,,21.0,,High,VIP,,5.0,Will buy again,21-40,1
5386,31,,shirt,Fashion,1723.0,India,XXL,White,Autumn,5.0,Yes,Pickup,No,PROMO10,49.0,Cash,Low,,mobile,10.0,Will buy again,21-40,1
5387,18,,Laptop,Accessories,335.0,Germany,XL,White,Summer,1.5,,Same Day,TRUE,PROMO10,6.0,Transfer,Medium,,mobile,9.0,,0-20,1
5388,45,Female,Watch,Clothing,364.0,UK,m,Black,Summer,2.8,Inactive,Standard,FALSE,SALE20,4.0,Card,Medium,VIP,Desktop,13.0,,41-60,1
5389,37,Male,Laptop,Gadgets,1592.0,Canada,,Black,Spring,4.4,Yes,Pickup,TRUE,SALE20,6.0,,Low,New,Tablet,5.0,Good,21-40,1
5390,24,F,Shoes,Accessories,875.0,USA,XXL,red,Harmattan,1.5,,,Yes,NONE,20.0,,High,Churn Risk,Desktop,2.0,,0-20,1
5391,44,Female,Shirt,Gadgets,1468.0,France,XL,Black,Winter,3.2,,Express,FALSE,PROMO10,26.0,Card,High,Returning,mobile,13.0,,41-60,1
5392,62,M,Watch,Accessories,106.0,China,L,Black,Autumn,1.8,Yes,Express,TRUE,WELCOME,36.0,,Low,New,Mobile,-1.0,Bad,61-80,1
5393,52,Male,Shoes ,Gadgets,381.0,China,m,Black,Autumn,2.9,Active,,No,,33.0,Crypto,,Churn Risk,mobile,0.0,Good,41-60,1
5394,38,,shirt,Accessories,1284.0,,,Black,Harmattan,1.8,No,Same Day,TRUE,PROMO10,37.0,,Very High,Returning,Tablet,8.0,Good,21-40,1
5395,28,Other,Laptop,Accessories,593.0,Germany,XXL,red,Winter,3.1,Active,Same Day,No,WELCOME,48.0,Card,Medium,,Desktop,0.0,Late delivery,0-20,1
5396,47,Male,Watch,Electronics,778.0,France,XL,Green,Winter,2.6,No,Express,,PROMO10,5.0,Transfer,,Churn Risk,Tablet,4.0,Bad,41-60,1
5397,61,,Bag,Fashion,1432.0,USA,M,,Winter,2.6,Inactive,,Yes,PROMO10,21.0,,Very High,Churn Risk,Tablet,1.0,Excellent,61-80,1
5398,67,Male,shirt,Clothing,826.0,Canada,m,Green,Harmattan,1.6,Yes,Express,TRUE,NONE,44.0,Transfer,Low,,,10.0,Will buy again,61-80,1
5399,62,Male,Shoes ,Clothing,6.0,UK,L,White,,3.6,,Express,FALSE,WELCOME,21.0,Transfer,,Returning,,8.0,Will buy again,61-80,1
5400,63,Male,Shoes,Electronics,1743.0,,,Black,Summer,1.3,Active,Same Day,No,PROMO10,15.0,Transfer,High,VIP,Mobile,12.0,Bad,61-80,1
5401,38,M,Shirt,Accessories,1868.0,France,M,Red,,4.7,Inactive,Standard,FALSE,PROMO10,19.0,,Very High,VIP,Mobile,-2.0,Bad,21-40,1
5402,60,Other,,Fashion,1698.0,France,S,red,Autumn,1.2,Active,Express,TRUE,PROMO10,8.0,Cash,Low,New,,13.0,Excellent,61-80,1
5403,32,Male,shirt,Gadgets,1887.0,Canada,S,White,Winter,2.6,,Express,No,,34.0,,Medium,,,13.0,,21-40,1
5404,55,,,Electronics,132.0,France,S,White,,2.1,,Pickup,,NONE,6.0,card,Very High,,Tablet,-2.0,,41-60,1
5405,36,M,Bag,Clothing,1978.0,Nigeria,L,Blue,Summer,3.2,,,TRUE,,11.0,Crypto,Very High,New,Desktop,-1.0,Good,21-40,1
5406,17,Female,Bag,Clothing,1160.0,,,White,Autumn,1.1,Inactive,,TRUE,PROMO10,49.0,Cash,Very High,New,,10.0,Good,0-20,1
5407,52,Male,,,,UK,M,White,Autumn,2.8,Inactive,Same Day,,,21.0,Transfer,,Returning,Mobile,9.0,Bad,41-60,1
5408,21,M,shirt,,,Germany,XL,White,Spring,4.0,Inactive,,FALSE,PROMO10,5.0,Crypto,Very High,New,Tablet,0.0,Good,0-20,1
5409,59,F,Bag,Clothing,1372.0,India,L,Blue,Winter,4.2,Yes,Express,Yes,,1.0,Transfer,High,Churn Risk,Mobile,2.0,Will buy again,61-80,1
5410,33,Female,,Accessories,356.0,USA,,red,Harmattan,4.7,Yes,Express,FALSE,,30.0,,,Returning,,2.0,Excellent,21-40,1
5411,45,Other,Phone,,,Canada,XL,Red,Summer,1.4,Yes,,Yes,NONE,25.0,card,,,,5.0,Good,41-60,1
5412,37,Male,Watch,Gadgets,46.0,France,L,Black,Winter,3.2,No,Same Day,FALSE,WELCOME,23.0,card,Very High,Churn Risk,Tablet,7.0,Late delivery,21-40,1
5413,69,Male,Bag,Gadgets,1383.0,Nigeria,XXL,Blue,Harmattan,2.6,Yes,Express,,,36.0,Cash,,New,,5.0,Excellent,61-80,1
5414,48,M,,Gadgets,1710.0,France,m,Black,Summer,3.6,Active,,Yes,NONE,42.0,Crypto,High,VIP,Tablet,5.0,Will buy again,41-60,1
5415,45,Other,Shoes ,Accessories,1847.0,Germany,m,Green,Summer,4.3,Active,Pickup,FALSE,PROMO10,41.0,card,Low,Returning,Mobile,4.0,,41-60,1
5416,32,F,Shirt,Clothing,263.0,USA,,red,Harmattan,3.4,,Pickup,,SALE20,1.0,Cash,High,Churn Risk,,5.0,Excellent,21-40,1
5417,58,Female,Watch,,,France,,White,Harmattan,1.9,Yes,Standard,TRUE,WELCOME,2.0,Transfer,High,Returning,Mobile,-2.0,,61-80,1
5418,47,,Shirt,,,Germany,S,White,Winter,2.3,Yes,Express,TRUE,PROMO10,20.0,,Medium,New,Desktop,5.0,Good,41-60,1
5419,57,Other,shirt,Clothing,26.0,Nigeria,S,White,Autumn,4.6,,,FALSE,WELCOME,3.0,card,,New,,0.0,Bad,61-80,1
5420,66,Male,Watch,Accessories,1189.0,France,,red,Summer,3.7,No,Standard,TRUE,SALE20,9.0,card,High,Returning,,10.0,Bad,61-80,1
5421,29,M,shirt,Fashion,1770.0,India,XXL,White,Autumn,3.4,Active,Same Day,TRUE,WELCOME,43.0,Crypto,Very High,Returning,Tablet,3.0,Late delivery,0-20,1
5422,25,F,Laptop,Accessories,363.0,,,red,Winter,1.6,Yes,Pickup,TRUE,PROMO10,34.0,Card,Very High,New,Tablet,12.0,,0-20,1
5423,62,M,Bag,Accessories,1382.0,USA,M,Red,Autumn,2.4,Inactive,Same Day,Yes,PROMO10,30.0,Card,Very High,Churn Risk,mobile,6.0,Good,61-80,1
5424,66,Female,Shirt,Clothing,1461.0,France,S,Black,,2.3,,Pickup,,NONE,30.0,Cash,Very High,Returning,Desktop,10.0,,61-80,1
5425,51,Other,Shoes ,Gadgets,1883.0,France,S,Blue,Winter,1.1,Active,Express,FALSE,WELCOME,22.0,,,VIP,,-2.0,Will buy again,41-60,1
5426,49,M,Laptop,Clothing,1466.0,Nigeria,M,red,,4.7,Active,Same Day,TRUE,SALE20,43.0,Cash,Medium,VIP,mobile,4.0,,41-60,1
5427,24,,Shirt,,,China,M,,,2.3,No,Same Day,Yes,PROMO10,1.0,Crypto,Medium,Churn Risk,mobile,9.0,Excellent,0-20,1
5428,57,,shirt,Fashion,1575.0,Germany,XXL,,,1.4,,Pickup,No,,49.0,,High,,Mobile,8.0,Good,61-80,1
5429,43,M,Shoes ,Electronics,1313.0,USA,S,Blue,Harmattan,3.0,Active,Same Day,FALSE,,48.0,,Very High,Returning,Mobile,9.0,Will buy again,21-40,1
5430,26,Male,Phone,,,Germany,,red,Spring,2.8,Yes,Same Day,,PROMO10,4.0,Transfer,Medium,Churn Risk,,5.0,Bad,0-20,1
5431,29,M,Shoes ,Electronics,1921.0,Canada,XXL,Red,Harmattan,4.4,Active,Pickup,FALSE,PROMO10,21.0,Cash,Low,Churn Risk,,-1.0,Bad,0-20,1
5432,54,F,Phone,Accessories,310.0,India,L,red,Winter,4.2,Active,Pickup,FALSE,,4.0,Card,High,Returning,Mobile,3.0,Excellent,41-60,1
5433,62,Other,Headset,Electronics,18.0,China,M,Red,Spring,4.1,Inactive,Same Day,No,SALE20,21.0,Crypto,,VIP,Tablet,13.0,Will buy again,61-80,1
5434,69,Female,Phone,,,Nigeria,m,Green,Summer,4.7,Active,Standard,No,,14.0,card,Low,Returning,Tablet,7.0,,61-80,1
5435,34,,Phone,Gadgets,1328.0,Nigeria,,Black,Winter,2.5,Inactive,Same Day,Yes,WELCOME,22.0,Cash,Very High,Returning,Tablet,12.0,,21-40,1
5436,69,M,Laptop,Clothing,1270.0,China,M,White,Spring,3.4,,Express,No,NONE,6.0,Cash,High,Churn Risk,,14.0,Good,61-80,1
5437,30,F,Phone,Fashion,1612.0,Canada,S,White,Autumn,3.7,Inactive,Express,Yes,NONE,15.0,Cash,,,,2.0,,21-40,1
5438,43,,Headset,Fashion,1925.0,China,m,Red,Spring,2.9,Active,Standard,TRUE,PROMO10,39.0,,Medium,VIP,Tablet,4.0,,21-40,1
5439,39,,Bag,Fashion,1440.0,India,XL,Red,,2.0,Active,Express,No,,21.0,Cash,Low,Churn Risk,Mobile,4.0,Good,21-40,1
5440,23,Female,Laptop,,,,XXL,Blue,Summer,4.6,Inactive,Same Day,No,PROMO10,16.0,Cash,Low,New,,-1.0,,0-20,1
5441,58,,Shoes ,,,India,M,Blue,Harmattan,4.6,No,Pickup,,,14.0,Card,Very High,Returning,Tablet,10.0,,61-80,1
5442,24,F,Watch,Clothing,1914.0,Canada,M,Red,,4.1,Active,Express,No,WELCOME,15.0,Crypto,Medium,VIP,mobile,-1.0,Bad,0-20,1
5443,62,,Shoes ,Gadgets,1739.0,Germany,S,Green,,2.4,Inactive,Express,No,SALE20,31.0,card,High,Returning,Mobile,9.0,Good,61-80,1
5444,48,,Shirt,Fashion,1126.0,India,S,Green,Autumn,1.0,No,,,WELCOME,14.0,Card,,Churn Risk,,11.0,,41-60,1
5445,48,M,shirt,Electronics,820.0,USA,XL,White,Harmattan,3.0,,Standard,FALSE,NONE,40.0,Card,High,New,Mobile,0.0,Good,41-60,1
5446,34,M,Headset,Gadgets,1154.0,UK,L,Green,Summer,3.1,Active,Express,FALSE,,3.0,Crypto,High,,mobile,14.0,Excellent,21-40,1
5447,18,Other,Phone,Gadgets,164.0,UK,L,White,Autumn,3.0,,Same Day,FALSE,WELCOME,39.0,Crypto,Very High,VIP,Desktop,0.0,Bad,0-20,1
5448,25,Male,Headset,,,,S,Green,Summer,1.4,Inactive,Express,No,,21.0,Card,Very High,,Tablet,7.0,,0-20,1
5449,55,F,Shirt,,,USA,XL,Green,Summer,4.2,Inactive,Same Day,No,,24.0,Cash,Low,New,mobile,14.0,,41-60,1
5450,62,Male,Laptop,Gadgets,189.0,Canada,S,Red,Winter,3.1,Inactive,Standard,No,SALE20,22.0,,,Churn Risk,,10.0,,61-80,1
5451,57,Male,Headset,Fashion,471.0,China,L,Green,Autumn,1.9,No,Express,TRUE,,1.0,card,Medium,VIP,Tablet,14.0,,61-80,1
5452,16,,Shirt,Gadgets,1330.0,Nigeria,XXL,White,Winter,4.8,Active,Standard,Yes,PROMO10,21.0,,Low,Churn Risk,mobile,13.0,Late delivery,0-20,1
5453,44,Female,Shoes ,,,,M,Black,Summer,2.2,No,Pickup,No,NONE,4.0,Card,Very High,Returning,,2.0,Excellent,41-60,1
5454,65,Female,,Fashion,1724.0,France,M,red,Winter,2.5,,Pickup,TRUE,,7.0,Crypto,Medium,New,mobile,10.0,,61-80,1
5455,49,,,Electronics,787.0,Canada,XL,Black,,2.6,No,Same Day,,NONE,18.0,,Medium,Returning,mobile,0.0,,41-60,1
5456,66,F,Phone,,,Germany,L,Blue,Harmattan,2.6,Active,Express,No,PROMO10,44.0,card,Medium,Returning,Mobile,9.0,Excellent,61-80,1
5457,28,Male,Phone,Electronics,739.0,India,m,,Spring,3.6,,,No,SALE20,12.0,Transfer,,VIP,,5.0,Late delivery,0-20,1
5458,69,Other,Shoes ,Electronics,1473.0,China,XL,red,Winter,2.1,No,,,,43.0,Cash,Very High,New,,0.0,Late delivery,61-80,1
5459,16,Male,Shoes,,,Germany,XL,White,Harmattan,4.6,Inactive,Standard,Yes,SALE20,3.0,Crypto,,,Mobile,12.0,Late delivery,0-20,1
5460,49,Female,Watch,,,India,XL,Red,Summer,3.3,No,Express,No,NONE,43.0,card,Medium,Churn Risk,Desktop,3.0,Bad,41-60,1
5461,44,Male,Shirt,Electronics,1267.0,UK,M,Red,Winter,4.5,No,Same Day,No,,42.0,Crypto,Very High,VIP,mobile,14.0,Good,41-60,1
5462,63,M,Shoes,Gadgets,562.0,USA,XL,Blue,Winter,4.7,Inactive,Pickup,FALSE,WELCOME,26.0,,Low,Churn Risk,,10.0,Excellent,61-80,1
5463,62,M,Headset,Gadgets,1257.0,USA,L,Black,Harmattan,4.1,Active,,No,PROMO10,2.0,Crypto,Very High,Churn Risk,,10.0,Late delivery,61-80,1
5464,28,Other,Laptop,Fashion,331.0,UK,m,White,Summer,2.0,Inactive,Express,,WELCOME,47.0,Card,Medium,Churn Risk,Desktop,11.0,,0-20,1
5465,63,F,Shoes,Electronics,1319.0,France,L,Green,Harmattan,2.3,Inactive,Standard,No,SALE20,40.0,Crypto,Very High,,Mobile,3.0,,61-80,1
5466,64,Male,,Accessories,70.0,Nigeria,m,Blue,Autumn,1.9,Active,Standard,Yes,PROMO10,42.0,card,Low,New,Desktop,1.0,,61-80,1
5467,68,M,Watch,Electronics,317.0,UK,XXL,White,Summer,2.8,Yes,Standard,Yes,SALE20,37.0,card,Medium,Churn Risk,Tablet,4.0,Good,61-80,1
5468,44,F,,Clothing,1908.0,UK,m,Green,Summer,3.0,No,Pickup,,PROMO10,23.0,card,Very High,Returning,Mobile,4.0,,41-60,1
5469,54,M,Watch,Accessories,294.0,USA,L,Green,Harmattan,2.4,Inactive,Pickup,Yes,WELCOME,45.0,Card,,Churn Risk,,14.0,Late delivery,41-60,1
5470,39,F,Bag,Clothing,231.0,Nigeria,M,White,Harmattan,4.5,Active,,TRUE,WELCOME,47.0,Crypto,High,VIP,,4.0,,21-40,1
5471,41,F,Watch,Accessories,1827.0,Nigeria,L,Red,Spring,2.6,Active,Express,Yes,,12.0,Cash,Medium,Churn Risk,Tablet,14.0,,21-40,1
5472,32,M,,,,Nigeria,,red,Harmattan,3.8,Yes,Same Day,No,SALE20,37.0,Crypto,Medium,,Mobile,-1.0,Good,21-40,1
5473,22,,shirt,Fashion,965.0,China,,White,Autumn,4.3,,Pickup,TRUE,,17.0,Card,High,Churn Risk,,3.0,Late delivery,0-20,1
5474,28,Female,Watch,Gadgets,179.0,France,m,White,Autumn,1.6,No,Express,,WELCOME,18.0,Card,,New,Tablet,10.0,,0-20,1
5475,20,F,Shoes,Fashion,1249.0,,S,Red,Harmattan,3.9,Active,Express,No,PROMO10,13.0,Card,Medium,Returning,Tablet,1.0,Late delivery,0-20,1
5476,41,,,Accessories,1093.0,UK,XL,Blue,Spring,1.6,Yes,,Yes,PROMO10,28.0,Transfer,High,Churn Risk,mobile,12.0,Bad,21-40,1
5477,64,Male,Watch,Electronics,1669.0,India,m,Red,Spring,4.1,No,Pickup,Yes,PROMO10,34.0,Crypto,Medium,VIP,mobile,14.0,Will buy again,61-80,1
5478,18,,Shoes ,Fashion,851.0,France,XXL,Green,Autumn,3.3,Yes,Express,No,SALE20,24.0,card,Very High,VIP,mobile,0.0,Bad,0-20,1
5479,22,M,Headset,Accessories,766.0,,,,Summer,3.1,,Express,TRUE,,33.0,Card,High,New,,11.0,Excellent,0-20,1
5480,64,,Shoes ,Electronics,1735.0,,S,Black,Winter,3.1,Inactive,Same Day,FALSE,NONE,30.0,Cash,High,Returning,Desktop,-1.0,Good,61-80,1
5481,54,Female,Shoes ,Gadgets,274.0,,,Blue,,2.6,No,Same Day,Yes,WELCOME,28.0,Card,Low,New,,2.0,Good,41-60,1
5482,68,M,shirt,Accessories,186.0,India,L,,Winter,1.2,Active,Standard,,PROMO10,24.0,card,High,Returning,,9.0,Bad,61-80,1
5483,16,Other,Bag,Clothing,910.0,,L,White,,3.2,Inactive,Standard,,NONE,32.0,card,Medium,Returning,mobile,14.0,,0-20,1
5484,64,Male,Headset,Clothing,839.0,India,m,White,Spring,1.1,Active,Express,Yes,PROMO10,11.0,,Very High,,Tablet,4.0,Bad,61-80,1
5485,32,Other,Watch,Clothing,344.0,,XL,red,,4.7,Inactive,Express,,NONE,33.0,,Low,New,Mobile,0.0,,21-40,1
5486,58,,Shirt,Electronics,900.0,USA,XL,Green,Summer,2.0,Yes,,Yes,NONE,23.0,Card,,New,mobile,10.0,Excellent,61-80,1
5487,40,F,Phone,Electronics,1334.0,USA,M,Green,Autumn,3.6,Active,Same Day,Yes,WELCOME,41.0,Transfer,High,Returning,Mobile,2.0,,21-40,1
5488,18,,Bag,Fashion,891.0,India,m,,Spring,3.2,,Same Day,Yes,NONE,21.0,,Very High,,Tablet,-2.0,,0-20,1
5489,30,F,Phone,Electronics,1924.0,France,XXL,,Spring,3.5,Inactive,,Yes,SALE20,43.0,Transfer,High,,Desktop,11.0,Good,21-40,1
5490,44,Other,shirt,Accessories,1640.0,France,M,Blue,Winter,2.3,Yes,Express,,PROMO10,4.0,Card,Very High,Returning,mobile,11.0,Excellent,41-60,1
5491,68,Other,Shoes ,Clothing,863.0,Germany,L,Blue,Winter,2.8,No,Standard,No,WELCOME,39.0,Transfer,,Churn Risk,Mobile,-1.0,,61-80,1
5492,58,F,shirt,Gadgets,757.0,Nigeria,,,Harmattan,4.0,,,Yes,SALE20,6.0,Card,High,,Mobile,0.0,Will buy again,61-80,1
5493,47,Female,shirt,,,India,m,,Autumn,2.6,Yes,Pickup,FALSE,NONE,20.0,,Medium,Returning,,6.0,Excellent,41-60,1
5494,41,Male,Shoes ,Clothing,1704.0,USA,XXL,,Summer,2.1,No,Standard,TRUE,WELCOME,34.0,,High,Returning,mobile,0.0,Late delivery,21-40,1
5495,31,M,Shoes ,Accessories,1779.0,China,XXL,Blue,Autumn,1.1,Inactive,Express,Yes,SALE20,12.0,Card,Medium,New,mobile,2.0,Excellent,21-40,1
5496,40,Other,Watch,,,India,m,Green,Harmattan,2.9,No,,Yes,WELCOME,21.0,Crypto,Low,Returning,Tablet,1.0,Will buy again,21-40,1
5497,69,Male,Watch,Gadgets,903.0,USA,,Black,,3.8,No,Express,Yes,,7.0,Card,Very High,New,Mobile,10.0,Bad,61-80,1
5498,43,M,Watch,Fashion,988.0,USA,,Red,Autumn,2.2,Yes,,No,WELCOME,0.0,Crypto,High,New,Desktop,-2.0,Will buy again,21-40,1
5499,24,,,Electronics,171.0,China,M,Green,Winter,4.5,No,Express,No,SALE20,26.0,Card,Very High,,mobile,13.0,Excellent,0-20,1
5500,16,M,Watch,Accessories,1038.0,Germany,L,Black,Autumn,1.5,,Pickup,Yes,PROMO10,30.0,,High,Returning,Mobile,-1.0,Will buy again,0-20,1
5501,44,Other,shirt,,,China,L,Green,Summer,2.5,Active,,TRUE,NONE,41.0,Cash,Very High,VIP,Tablet,5.0,,41-60,1
5502,37,Female,,Electronics,1828.0,Nigeria,M,Red,,4.0,Yes,,TRUE,PROMO10,7.0,Card,Medium,Returning,mobile,11.0,Good,21-40,1
5503,31,Female,Shoes,Fashion,1976.0,,XXL,Blue,,4.9,Inactive,Express,Yes,SALE20,11.0,Card,Medium,Returning,,3.0,Bad,21-40,1
5504,56,Male,,Gadgets,332.0,China,XXL,Black,,2.5,No,,Yes,,45.0,,Very High,Returning,Desktop,7.0,,41-60,1
5505,66,,Watch,,,France,S,Blue,Spring,4.0,,Same Day,TRUE,,2.0,,High,New,Tablet,6.0,Bad,61-80,1
5506,59,Male,Shoes ,Accessories,1553.0,China,m,Red,Summer,3.8,Active,,,,8.0,card,Medium,VIP,Desktop,8.0,Late delivery,61-80,1
5507,66,F,Shoes,Gadgets,1406.0,Nigeria,M,Green,Summer,4.7,No,Express,FALSE,PROMO10,12.0,Card,Very High,Churn Risk,Mobile,7.0,Good,61-80,1
5508,69,Female,Watch,,,China,L,White,Winter,3.0,Active,Same Day,FALSE,WELCOME,19.0,,Very High,VIP,Mobile,7.0,Bad,61-80,1
5509,56,Male,shirt,,,Nigeria,S,Red,Summer,3.4,Active,,Yes,WELCOME,4.0,Card,Very High,VIP,Tablet,7.0,Good,41-60,1
5510,22,F,Watch,Accessories,1849.0,Canada,,,Harmattan,1.6,No,Same Day,,WELCOME,0.0,Card,High,Churn Risk,mobile,7.0,Good,0-20,1
5511,29,,Shirt,Fashion,403.0,UK,,Red,Harmattan,2.1,No,Standard,No,WELCOME,33.0,Card,Low,Returning,Mobile,8.0,Late delivery,0-20,1
5512,44,M,Shoes,Fashion,441.0,UK,M,red,Harmattan,3.5,Active,Same Day,No,,18.0,Crypto,Low,Returning,Desktop,1.0,Will buy again,41-60,1
5513,34,Male,Laptop,Fashion,1149.0,,m,Black,Autumn,3.2,Active,Pickup,,WELCOME,11.0,card,High,New,Desktop,-1.0,,21-40,1
5514,34,F,Watch,Electronics,814.0,China,,red,Autumn,2.8,No,Same Day,Yes,NONE,0.0,Crypto,,Churn Risk,,5.0,,21-40,1
5515,17,Female,,Clothing,801.0,China,XXL,White,Autumn,3.8,,Pickup,No,,16.0,Crypto,Very High,Returning,Desktop,-2.0,Will buy again,0-20,1
5516,56,M,,Gadgets,1785.0,India,XL,Black,Autumn,2.0,Inactive,,,PROMO10,23.0,Cash,High,VIP,Tablet,13.0,Excellent,41-60,1
5517,60,Male,shirt,Accessories,1075.0,China,M,,Summer,3.8,No,,Yes,PROMO10,41.0,Cash,High,,mobile,4.0,Excellent,61-80,1
5518,30,Female,Phone,Gadgets,735.0,China,XXL,red,,1.8,No,Express,FALSE,SALE20,26.0,Crypto,,VIP,Desktop,9.0,Bad,21-40,1
5519,18,M,Headset,Clothing,802.0,France,m,Black,Autumn,3.0,Inactive,Express,,SALE20,41.0,Card,Low,,Mobile,11.0,Bad,0-20,1
5520,26,Other,Watch,Electronics,639.0,China,XL,red,Winter,1.5,No,,No,NONE,33.0,card,Medium,Churn Risk,Desktop,6.0,Late delivery,0-20,1
5521,68,Female,Watch,Electronics,530.0,USA,L,Blue,,3.1,Yes,Standard,FALSE,PROMO10,2.0,card,,,Desktop,5.0,Excellent,61-80,1
5522,61,Other,shirt,Clothing,493.0,India,,Red,Winter,4.3,Inactive,Express,,PROMO10,5.0,Card,Low,Returning,Desktop,13.0,Bad,61-80,1
5523,45,,Phone,,,UK,,Red,Spring,2.9,,Pickup,No,NONE,40.0,Cash,Very High,Returning,,11.0,Excellent,41-60,1
5524,55,Male,Shirt,Accessories,509.0,China,XL,Red,,2.3,No,Pickup,,NONE,4.0,,Very High,VIP,,14.0,Bad,41-60,1
5525,33,F,Shoes ,Clothing,1107.0,Germany,L,White,Harmattan,1.6,No,Same Day,,NONE,17.0,Cash,Low,Returning,,1.0,,21-40,1
5526,66,Male,Bag,Electronics,754.0,Germany,XL,Blue,Summer,2.4,,,,PROMO10,16.0,,Medium,Churn Risk,Desktop,9.0,Bad,61-80,1
5527,63,Female,shirt,,,UK,,,Winter,4.4,,Standard,,NONE,5.0,Transfer,Low,Churn Risk,Desktop,2.0,,61-80,1
5528,17,Other,Phone,Electronics,1343.0,Nigeria,,White,Autumn,2.6,,Express,TRUE,,9.0,Card,High,Churn Risk,Mobile,14.0,,0-20,1
